region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
spb,"Санкт-Петербург,Приморский, Санкт-Петербург г., , Планерная, 95 к 1",11999000,73.2,14.0,45.0,3,1,13,2022,empty,empty,empty,empty,empty,1,30.19721,60.032825,1,1,Комендантский проспект,8,transport,"Юнтолово,Приморский",empty,0
spb,"г Санкт-Петербург, ул Латышских Стрелков, д 5 к 1",11900000,70.5,10.5,42.5,3,7,12,1985,empty,empty,panel,empty,empty,empty,30.469723,59.927888,1,1,Проспект Большевиков,13,walk,"Правобережный,Невский",empty,0
spb,"Санкт-Петербург, Белоостровская улица, 10к2",11990000,40.7,13.0,13.3,1,5,14,2023,empty,empty,monolithBrick,underground,empty,1,30.324204,59.984265,1,1,"Лесная,Черная речка,Выборгская","16,20,5","walk,walk,transport","Чёрная речка,Приморский",0,0
spb,"г Санкт-Петербург, ул Архитектора Данини, д 15 к 2 стр 1",11980000,59.4,19.0,24.0,2,5,5,2021,empty,empty,brick,empty,empty,empty,30.410038,59.695898,1,1,Купчино,23,transport,"Пушкин,Пушкинский",empty,0
spb,"Санкт-Петербург, Суздальское шоссе",12024342,55.3,8.9,30.4,2,5,25,empty,0,2024,empty,underground,rough,1,30.2760650073,60.0591741081,2,1,"Проспект Просвещения,Парнас,Озерки","10,11,12","transport,transport,transport","Коломяги,Приморский",0,0
spb,"Россия, Санкт-Петербург город, проспект Лиговский, дом 110, литера Б",12099900,67.6,9.4,42.3,3,3,4,1882,empty,empty,brick,open,empty,empty,30.354738,59.918819,empty,empty,"Лиговский проспект,Обводный канал,Владимирская","3,9,16","walk,walk,walk","Лиговка-Ямская,Центральный",0,0
spb,"Россия, Санкт-Петербург, улица Морской Пехоты, 26к2",12000000,56.06,10.0,32.0,3,16,25,empty,empty,2024,monolithBrick,underground,without,0,30.220961,59.862483,1,1,"Ленинский проспект,Проспект Ветеранов","7,9","transport,transport","Юго-Запад,Красносельский",empty,0
spb,"Россия, Санкт-Петербург, Гаванская улица, 49к2",12000000,81.3,12.3,49.2,3,8,9,1976,empty,empty,brick,ground,empty,empty,30.238847,59.939235,1,empty,"Приморская,Василеостровская","17,5","walk,transport","Гавань,Василеостровский",0,0
spb,"Санкт-Петербург, Прилукская улица, 28к2",12200000,36.69,16.5,10.1,1,9,10,empty,1,2024,monolith,empty,without,1,30.354118,59.908989,1,1,"Обводный канал,Лиговский проспект,Волковская","11,19,4","walk,walk,transport","Волковское,Фрунзенский",0,0
spb,"Санкт-Петербург, Нейшлотский переулок, 19/23",12171953,38.2,11.0,15.2,1,3,9,empty,0,2024,empty,ground,rough,1,30.3505558036,59.9671550646,empty,empty,"Выборгская,Площадь Ленина,Лесная","5,18,3","walk,walk,transport","Финляндский,Калининский",0,0
spb,"г. Санкт-Петербург, Уральская ул.",12200000,30.51,10.1,14.2,1,6,12,empty,empty,empty,monolithBrick,empty,fine,empty,30.2503252487,59.9570567088,empty,empty,Приморская,19,walk,"Остров Декабристов,Василеостровский",0,0
spb,"Санкт-Петербург, проспект Маршала Блюхера",12213651,50.51,11.2,23.7,2,1,19,empty,0,2025,monolith,empty,without,empty,30.3750345304,59.9777086789,empty,empty,"Выборгская,Лесная,Площадь Ленина","20,5,6","walk,transport,transport","Финляндский,Калининский",0,0
spb,"г Санкт-Петербург, ул Яхтенная, д 9 к 2",12150000,69.0,10.7,41.3,3,1,12,1990,empty,empty,panel,empty,empty,empty,30.219335,59.989063,1,empty,Беговая,13,walk,"№ 65,Приморский",empty,0
spb,"Россия, Санкт-Петербург, проспект Сизова, 21к2",12150000,41.0,12.0,19.0,1,17,20,2008,empty,empty,monolithBrick,empty,empty,1,30.277968,60.014189,2,1,"Комендантский проспект,Пионерская,Удельная","20,5,5","walk,transport,transport","Озеро Долгое,Приморский",0,0
spb,"Санкт-Петербург, Приморский район, Богатырский пр-кт., д.50, к.1",12350000,62.4,10.6,36.4,2,4,14,2009,empty,empty,panel,empty,empty,1,30.217242,60.005482,1,1,"Комендантский проспект,Старая Деревня,Беговая","5,7,9","transport,transport,transport","№ 65,Приморский",empty,0
spb,"Санкт-Петербург, Фрунзенский район, Турку ул., д.17, к.2",12250000,52.1,8.3,34.6,2,9,9,empty,empty,empty,brick,empty,empty,1,30.391605,59.864765,1,empty,"Проспект Славы,Международная","10,13","walk,walk","№ 72,Фрунзенский",empty,0
spb,"Россия, Санкт-Петербург, Торфяная дорога, 17к6",12250000,54.0,14.9,22.6,2,7,12,2020,empty,empty,monolith,multilevel,empty,0,30.26099,59.996047,1,1,"Старая Деревня,Комендантский проспект","12,20","walk,walk","Озеро Долгое,Приморский",1,0
spb,"Санкт-Петербург, посёлок Парголово, ул Фёдора Абрамова 16к1",12350000,77.5,10.0,50.0,3,11,28,empty,empty,empty,empty,empty,empty,empty,30.342135,60.078329,1,1,,,,"Парголово,Парнас,Выборгский",empty,0
spb,"СПб, Красносельский р-н, Петергофское шос., д.17 к.1",12399000,65.5,11.7,34.5,2,8,25,2008,empty,empty,monolithBrick,empty,empty,empty,30.187113,59.847706,2,2,Проспект Ветеранов,8,transport,"Южно-Приморский,Красносельский",0,0
spb,"Россия, Санкт-Петербург, Ленская улица, 16к2",12300000,72.0,10.0,44.0,3,2,9,1981,empty,empty,panel,ground,empty,empty,30.497507,59.940862,1,empty,"Улица Дыбенко,Проспект Большевиков","8,8","transport,transport","Пороховые,Красногвардейский",0,0
spb,"Санкт-Петербург,Калининский, Санкт-Петербург г., , Пискарёвский пр-т, 52",12400000,70.1,9.1,41.7,3,6,9,1978,empty,empty,empty,empty,empty,1,30.427187,59.991592,1,0,Площадь Мужества,8,transport,"Пискарёвка,Калининский",empty,0
spb,"г Санкт-Петербург, ул Адмирала Трибуца, д 5 литера А",12400000,53.0,10.0,30.1,2,2,20,2013,empty,empty,monolithBrick,empty,empty,1,30.146266,59.853406,1,empty,Проспект Ветеранов,11,transport,"Южно-Приморский,Красносельский",empty,0
spb,"г Санкт-Петербург, Приморский пр-кт, д 167 к 3",12500000,38.9,8.0,20.1,1,10,12,1993,empty,empty,panel,empty,empty,1,30.19385,59.988505,1,1,Беговая,7,walk,"№ 65,Приморский",empty,0
spb,"Россия, Санкт-Петербург, улица Коллонтай, 5/1",12506400,77.2,10.2,39.9,3,1,25,empty,1,2013,panel,empty,fine,empty,30.449837,59.913269,1,1,Проспект Большевиков,16,walk,"Невский,Невский",0,0
spb,"Санкт-Петербург, набережная Чёрной речки, 1",12624456,35.7,15.6,10.4,1,2,10,empty,0,2025,monolith,empty,without,empty,30.3194544404751,59.9812214456944,4,4,"Черная речка,Лесная,Петроградская","16,4,6","walk,transport,transport","Чёрная речка,Приморский",0,0
spb,"Санкт-Петербург, жилой комплекс Лермонтовский 54, к 2.1",12528696,38.3,12.1,10.9,1,1,9,empty,0,2025,monolith,open,without,empty,30.3026540198512,59.91042841010386,2,empty,"Балтийская,Фрунзенская,Технологический институт","5,16,4","walk,walk,transport","Измайловское,Адмиралтейский",0,0
spb,"г Санкт-Петербург, Суворовский пр-кт, д 33 литера А",12500000,71.1,8.3,48.7,3,1,4,1883,empty,empty,brick,ground,empty,empty,30.375938,59.938378,empty,empty,"Площадь Восстания,Чернышевская,Маяковская","16,19,20","walk,walk,walk","Смольнинское,Центральный",0,0
spb,"Санкт-Петербург, Калининский район, Апрельская ул., д.4",12500000,55.2,7.5,33.8,2,8,14,1972,empty,empty,brick,empty,empty,0,30.413695,59.962773,1,1,"Площадь Ленина,Новочеркасская","7,7","transport,transport","Полюстрово,Красногвардейский",empty,0
spb,"Санкт-Петербург, Московский район, Коли Томчака ул., д.11/17, литер Б",12500000,75.0,8.4,50.8,3,5,6,1914,empty,empty,brick,empty,empty,0,30.324312,59.889124,1,empty,Московские ворота,9,walk,"Московская застава,Московский",empty,0
spb,"Санкт-Петербург, Кременчугская улица, 19к3",12700000,47.5,13.8,17.3,1,1,9,2016,empty,empty,monolithBrick,empty,empty,empty,30.370306,59.919734,1,1,"Площадь Александра Невского,Лиговский проспект","18,5","walk,transport","Лиговка-Ямская,Центральный",0,0
spb,"Санкт-Петербург, проспект Патриотов, 35",12694844,46.0,empty,empty,1,7,8,empty,1,2023,monolithBrick,underground,empty,empty,30.1453082195723,59.8619750851961,1,1,"Проспект Ветеранов,Автово,Кировский завод","13,13,14","transport,transport,transport","Южно-Приморский,Красносельский",0,0
spb,"Адрес в нашей системе: Россия, Санкт-Петербург, пос. Шушары, территория Пулковское, Кокколевская улица",12719840,77.56,empty,38.5,3,1,4,empty,0,2026,monolithBrick,empty,rough,empty,30.3651910081,59.7489044629,1,empty,"Звездная,Купчино,Дунайская","17,20,21","transport,transport,transport","Шушары,Пушкинский",0,0
