region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
nsk,"Новосибирск, Светлановская улица",3247360,25.37,empty,empty,1,4,23,empty,0,2025,monolithBrick,empty,empty,empty,82.92266417594796,55.075628442056015,empty,4,"Заельцовская,Гагаринская,Маршала Покрышкина","3,5,5","transport,transport,transport",Заельцовский,1,0
nsk,"Россия, Новосибирск, Новогодняя улица, 4/1",4799999,42.7,5.6,31.0,2,2,5,1965,empty,empty,brick,ground,empty,1,82.899777,54.98025,0,0,"Площадь Маркса,Студенческая,Речной вокзал","5,14,7","walk,walk,transport",Кировский,0,1
nsk,"Новосибирск, Ленинградская улица, 104",5500000,27.41,5.9,14.2,1,4,24,empty,0,2026,monolithBrick,empty,empty,empty,82.957593,55.013152,1,3,"Октябрьская,Речной вокзал,Золотая Нива","16,20,7","walk,walk,transport",Октябрьский,0,0
nsk,"Новосибирск, Сухарная улица, 105/1",6500000,44.52,19.4,15.6,1,6,29,empty,0,2025,brick,empty,without,1,82.8592359999999,55.0461683474434,empty,empty,"Площадь Гарина-Михайловского,Гагаринская,Заельцовская","7,8,8","transport,transport,transport",Заельцовский,0,1
nsk,"Новосибирск, Октябрьский район, микрорайон Закаменский",4532200,26.66,empty,empty,1,2,29,empty,0,2026,monolithBrick,empty,empty,empty,82.9544128696937,55.0380166146021,1,empty,"Березовая Роща,Золотая Нива,Маршала Покрышкина","11,18,6","walk,walk,transport","Фрунзенский,Дзержинский",0,0
nsk,"Новосибирск, Светлановская улица, 52",6500000,39.7,8.9,17.1,1,21,25,empty,1,2021,brick,empty,without,empty,82.924454,55.077958,empty,empty,"Заельцовская,Гагаринская,Березовая Роща","5,8,8","transport,transport,transport",Заельцовский,0,1
nsk,"Новосибирск, Междуреченская улица",4470000,34.65,4.8,21.0,2,15,17,empty,1,2023,panel,empty,empty,empty,82.8549642844383,55.0238828821945,empty,empty,"Площадь Ленина,Красный Проспект,Площадь Гарина-Михайловского","13,13,14","transport,transport,transport",Ленинский,0,0
nsk,"Россия, Новосибирск, Сухарная улица, 109",7265000,40.0,empty,empty,2,9,26,2021,empty,empty,monolithBrick,underground,empty,0,82.857781,55.046692,2,1,"Площадь Гарина-Михайловского,Гагаринская,Заельцовская","6,8,8","transport,transport,transport",Заельцовский,0,1
nsk,"Новосибирск, Арктическая улица",5500000,27.0,5.8,13.1,1,3,4,empty,0,2025,brick,empty,empty,empty,82.8965689068704,55.1189315190956,empty,2,"Заельцовская,Гагаринская,Сибирская","12,15,15","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирск,Кировский, Воскресная, 4/1",3700000,57.7,12.0,30.0,2,2,3,2012,empty,empty,empty,empty,empty,1,83.000362,54.943084999999996,empty,empty,,,,Кировский,empty,1
