region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
ekb,"Свердловская область, Екатеринбург, улица Краснолесья",5254500,33.9,empty,empty,1,11,12,empty,0,2024,monolithBrick,empty,without,empty,60.55166002989808,56.78001629566273,1,1,"Чкаловская,Ботаническая,Геологическая","7,8,9","transport,transport,transport","УНЦ,Ленинский",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",5279480,44.36,empty,empty,2,14,25,empty,0,2025,monolithBrick,empty,empty,empty,60.5258056971,56.770159838,2,1,"Чкаловская,Ботаническая,Геологическая","10,11,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Викулова (дублёр)",5260000,37.39,empty,empty,1,6,25,empty,0,2025,monolith,empty,fine,empty,60.53974244047471,56.82298830057874,3,empty,"Площадь 1905 года,Геологическая,Динамо","6,6,7","transport,transport,transport","ВИЗ,Верх-Исетский",0,0
ekb,"Свердловская область, Екатеринбург, Коуровская улица, 13/3",5269913,44.9,empty,empty,1,2,10,empty,1,2023,monolithBrick,empty,empty,empty,60.5249188492,56.8726118706,empty,1,"Уральская,Машиностроителей,Динамо","7,8,8","transport,transport,transport","Старая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, Коуровская улица, 13/3",5275248,41.2,empty,empty,1,7,7,empty,1,2023,monolithBrick,empty,empty,empty,60.5251334259,56.8726999974,empty,1,"Уральская,Динамо,Машиностроителей","7,8,8","transport,transport,transport","Старая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",5289818,42.21,empty,empty,1,1,17,empty,0,2025,monolithBrick,empty,empty,empty,60.50458750919877,56.77949593832767,1,3,"Чкаловская,Геологическая,Ботаническая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка, улица Софьи Перовской",5250000,41.75,17.8,11.4,1,2,18,empty,0,2024,monolithBrick,empty,fine,empty,60.561760530440274,56.86127015346791,2,4,"Уральская,Динамо,Машиностроителей","4,4,5","transport,transport,transport","Новая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, улица Бакинских Комиссаров",5336000,36.8,empty,empty,1,14,32,empty,0,2024,monolithBrick,empty,empty,empty,60.5782462328,56.8999295899,empty,empty,"Проспект Космонавтов,Уралмаш,Машиностроителей","3,4,5","transport,transport,transport","Уралмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, улица Краснолесья",5336000,36.8,empty,empty,1,12,17,empty,0,2024,monolithBrick,empty,rough,empty,60.5516600299,56.7800162957,1,1,"Чкаловская,Ботаническая,Геологическая","7,8,9","transport,transport,transport","УНЦ,Ленинский",0,0
ekb,"Свердловская область, Екатеринбург, улица Бакинских Комиссаров",5336000,36.8,empty,empty,1,14,15,empty,0,2024,monolithBrick,empty,without,empty,60.5782462328,56.8999295899,empty,empty,"Проспект Космонавтов,Уралмаш,Машиностроителей","3,4,5","transport,transport,transport","Уралмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, улица Краснолесья",5336000,36.8,empty,empty,1,12,17,empty,0,2024,monolithBrick,empty,without,empty,60.55166002989808,56.78001629566273,1,1,"Чкаловская,Ботаническая,Геологическая","7,8,9","transport,transport,transport","УНЦ,Ленинский",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",5323500,40.95,12.9,12.1,1,3,25,empty,0,2025,monolithBrick,empty,empty,empty,60.5153056164212,56.7704068425506,12,empty,"Чкаловская,Ботаническая,Геологическая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Краснолесья",5339200,37.6,empty,empty,1,11,17,empty,0,2024,monolithBrick,empty,rough,empty,60.5516600299,56.7800162957,1,1,"Чкаловская,Ботаническая,Геологическая","7,8,9","transport,transport,transport","УНЦ,Ленинский",0,0
ekb,"Свердловская область, Екатеринбург, улица 40-летия Октября",5333410,38.93,10.8,14.3,1,2,9,empty,0,2025,monolithBrick,empty,empty,empty,60.5868001534396,56.8950240206461,3,empty,"Проспект Космонавтов,Уралмаш,Машиностроителей","3,3,4","transport,transport,transport","Уралмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, жилой комплекс Космонавтов 11, 4.2",5325290,31.9,15.9,9.3,1,24,25,empty,0,2025,monolith,open,fine,empty,60.6063416388685,56.8649045436668,3,empty,"Уральская,Машиностроителей,Динамо","13,2,3","walk,transport,transport","Завокзальный,Железнодорожный",0,0
